sfynx.SymfonyConnexion_1	symfonyconnexion-1	RUN	1423675557714	 	2.0
Scenario name	3777433169415326671-768	REQUEST	Page en	request_en_3	1423675622229	1423675622254	1423675622290	1423675622290	OK	 
Scenario name	3777433169415326671-627	GROUP	Logout	1423675619688	1423675622298	1153	3	0	OK
Scenario name	3777433169415326671-627	USER	END	1423675557947	1423675622298
Scenario name	3777433169415326671-851	REQUEST	Page en	request_en_3	1423675622270	1423675622271	1423675622303	1423675622303	OK	 
Scenario name	3777433169415326671-622	REQUEST	Page en	request_en_3	1423675622270	1423675622272	1423675622304	1423675622304	OK	 
Scenario name	3777433169415326671-468	REQUEST	Login	request_login_1	1423675622278	1423675622278	1423675622307	1423675622307	OK	 
Scenario name	3777433169415326671-560	REQUEST	Logout	request_logout_3	1423675622238	1423675622239	1423675622319	1423675622319	OK	 
Scenario name	3777433169415326671-453	GROUP	Page en	1423675576028	1423675622320	40365	3	0	OK
Scenario name	3777433169415326671-843	REQUEST	Login	request_login_2	1423675622249	1423675622274	1423675622330	1423675622330	OK	 
Scenario name	3777433169415326671-493	REQUEST	Logout	request_logout_3	1423675622329	1423675622330	1423675622369	1423675622369	OK	 
Scenario name	3777433169415326671-493	GROUP	Logout	1423675620088	1423675622372	147	3	0	OK
Scenario name	3777433169415326671-493	USER	END	1423675557919	1423675622373
Scenario name	3777433169415326671-560	GROUP	Logout	1423675621069	1423675622380	195	3	0	OK
Scenario name	3777433169415326671-560	USER	END	1423675557932	1423675622381
Scenario name	3777433169415326671-634	REQUEST	Logout	request_logout_1	1423675621317	1423675621317	1423675622386	1423675622386	OK	 
Scenario name	3777433169415326671-843	GROUP	Login	1423675622099	1423675622388	138	2	0	OK
Scenario name	3777433169415326671-468	REQUEST	Login	request_login_2	1423675622308	1423675622309	1423675622393	1423675622393	OK	 
Scenario name	3777433169415326671-453	REQUEST	Login	request_login_1	1423675622320	1423675622321	1423675622397	1423675622397	OK	 
Scenario name	3777433169415326671-386	REQUEST	Logout	request_logout_2	1423675622329	1423675622330	1423675622398	1423675622398	OK	 
Scenario name	3777433169415326671-366	REQUEST	Page en	request_en_2	1423675621318	1423675621318	1423675622402	1423675622402	OK	 
Scenario name	3777433169415326671-843	REQUEST	Logout	request_logout_1	1423675622388	1423675622389	1423675622419	1423675622419	OK	 
Scenario name	3777433169415326671-226	REQUEST	Logout	request_logout_2	1423675622376	1423675622377	1423675622443	1423675622443	OK	 
Scenario name	3777433169415326671-468	GROUP	Login	1423675622278	1423675622449	114	2	0	OK
Scenario name	3777433169415326671-477	REQUEST	Logout	request_logout_3	1423675622380	1423675622383	1423675622455	1423675622455	OK	 
Scenario name	3777433169415326671-317	REQUEST	Logout	request_logout_2	1423675622409	1423675622409	1423675622465	1423675622465	OK	 
Scenario name	3777433169415326671-671	GROUP	Page en	1423675612399	1423675622471	2187	3	0	OK
Scenario name	3777433169415326671-489	REQUEST	Page en	request_en_1	1423675619789	1423675619789	1423675622487	1423675622487	OK	 
Scenario name	3777433169415326671-226	REQUEST	Logout	request_logout_3	1423675622445	1423675622445	1423675622491	1423675622491	OK	 
Scenario name	3777433169415326671-226	GROUP	Logout	1423675619669	1423675622492	181	3	0	OK
Scenario name	3777433169415326671-226	USER	END	1423675557866	1423675622492
Scenario name	3777433169415326671-468	REQUEST	Logout	request_logout_1	1423675622451	1423675622453	1423675622494	1423675622494	OK	 
Scenario name	3777433169415326671-317	REQUEST	Logout	request_logout_3	1423675622469	1423675622470	1423675622507	1423675622507	OK	 
Scenario name	3777433169415326671-317	GROUP	Logout	1423675620818	1423675622508	148	3	0	OK
Scenario name	3777433169415326671-317	USER	END	1423675557880	1423675622508
Scenario name	3777433169415326671-671	REQUEST	Login	request_login_1	1423675622472	1423675622473	1423675622507	1423675622507	OK	 
Scenario name	3777433169415326671-356	REQUEST	Logout	request_logout_2	1423675622438	1423675622439	1423675622511	1423675622511	OK	 
Scenario name	3777433169415326671-515	REQUEST	Page en	request_en_3	1423675622438	1423675622439	1423675622520	1423675622520	OK	 
Scenario name	3777433169415326671-777	REQUEST	Page fr	request_fr_1	1423675559413	1423675559413	1423675559413	1423675622523	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-785	REQUEST	Page fr	request_fr_1	1423675559419	1423675559419	1423675559419	1423675622523	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-806	REQUEST	Page fr	request_fr_1	1423675559436	1423675559436	1423675559436	1423675622523	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-789	REQUEST	Page fr	request_fr_1	1423675559424	1423675559424	1423675559424	1423675622524	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-784	REQUEST	Page fr	request_fr_1	1423675559418	1423675559418	1423675559418	1423675622524	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-795	REQUEST	Page fr	request_fr_1	1423675559429	1423675559429	1423675559429	1423675622524	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-792	REQUEST	Page fr	request_fr_1	1423675559427	1423675559427	1423675559427	1423675622524	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-809	REQUEST	Page fr	request_fr_1	1423675559438	1423675559438	1423675559438	1423675622525	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-798	REQUEST	Page fr	request_fr_1	1423675559431	1423675559431	1423675559431	1423675622525	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-803	REQUEST	Page fr	request_fr_1	1423675559434	1423675559434	1423675559434	1423675622525	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-807	REQUEST	Page fr	request_fr_1	1423675559437	1423675559437	1423675559437	1423675622526	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-812	REQUEST	Page fr	request_fr_1	1423675559440	1423675559440	1423675559440	1423675622526	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-799	REQUEST	Page fr	request_fr_1	1423675559432	1423675559432	1423675559432	1423675622526	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-802	REQUEST	Page fr	request_fr_1	1423675559434	1423675559434	1423675559434	1423675622525	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-794	REQUEST	Page fr	request_fr_1	1423675559428	1423675559428	1423675559428	1423675622526	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-788	REQUEST	Page fr	request_fr_1	1423675559423	1423675559423	1423675559423	1423675622527	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-813	REQUEST	Page fr	request_fr_1	1423675559441	1423675559441	1423675559441	1423675622527	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-775	REQUEST	Page fr	request_fr_1	1423675559411	1423675559411	1423675559411	1423675622528	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-780	REQUEST	Page fr	request_fr_1	1423675559415	1423675559415	1423675559415	1423675622529	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-781	REQUEST	Page fr	request_fr_1	1423675559416	1423675559416	1423675559416	1423675622529	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-441	REQUEST	Page en	request_en_2	1423675622472	1423675622472	1423675622531	1423675622531	OK	 
Scenario name	3777433169415326671-356	REQUEST	Logout	request_logout_3	1423675622512	1423675622512	1423675622543	1423675622543	OK	 
Scenario name	3777433169415326671-356	GROUP	Logout	1423675620738	1423675622544	159	3	0	OK
Scenario name	3777433169415326671-356	USER	END	1423675557882	1423675622545
Scenario name	3777433169415326671-477	GROUP	Logout	1423675620348	1423675622548	256	3	0	OK
Scenario name	3777433169415326671-477	USER	END	1423675557909	1423675622549
Scenario name	3777433169415326671-386	REQUEST	Logout	request_logout_3	1423675622489	1423675622489	1423675622563	1423675622563	OK	 
Scenario name	3777433169415326671-740	REQUEST	Logout	request_logout_2	1423675622489	1423675622489	1423675622563	1423675622563	OK	 
Scenario name	3777433169415326671-453	REQUEST	Login	request_login_2	1423675622500	1423675622500	1423675622564	1423675622564	OK	 
Scenario name	3777433169415326671-363	REQUEST	Logout	request_logout_2	1423675622518	1423675622519	1423675622584	1423675622584	OK	 
Scenario name	3777433169415326671-386	GROUP	Logout	1423675620589	1423675622588	249	3	0	OK
Scenario name	3777433169415326671-386	USER	END	1423675557883	1423675622589
Scenario name	3777433169415326671-824	REQUEST	Page fr	request_fr_1	1423675559449	1423675559449	1423675559449	1423675622589	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-875	REQUEST	Page fr	request_fr_1	1423675559485	1423675559485	1423675559485	1423675622590	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-844	REQUEST	Page fr	request_fr_1	1423675559463	1423675559463	1423675559463	1423675622591	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-867	REQUEST	Page fr	request_fr_1	1423675559480	1423675559480	1423675559480	1423675622591	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-820	REQUEST	Page fr	request_fr_1	1423675559446	1423675559446	1423675559446	1423675622592	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-829	REQUEST	Logout	request_logout_2	1423675622528	1423675622529	1423675622592	1423675622592	OK	 
Scenario name	3777433169415326671-834	REQUEST	Page fr	request_fr_1	1423675559456	1423675559456	1423675559456	1423675622593	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-817	REQUEST	Page fr	request_fr_1	1423675559444	1423675559444	1423675559444	1423675622594	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-865	REQUEST	Page fr	request_fr_1	1423675559478	1423675559478	1423675559478	1423675622594	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-874	REQUEST	Page fr	request_fr_1	1423675559484	1423675559484	1423675559484	1423675622595	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-849	REQUEST	Page fr	request_fr_1	1423675559467	1423675559467	1423675559467	1423675622596	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-827	REQUEST	Page fr	request_fr_1	1423675559451	1423675559451	1423675559451	1423675622597	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-868	REQUEST	Page fr	request_fr_1	1423675559480	1423675559480	1423675559480	1423675622598	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-861	REQUEST	Page fr	request_fr_1	1423675559476	1423675559476	1423675559476	1423675622598	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-835	REQUEST	Page fr	request_fr_1	1423675559457	1423675559457	1423675559457	1423675622599	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-838	REQUEST	Page fr	request_fr_1	1423675559458	1423675559458	1423675559458	1423675622601	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-858	REQUEST	Page fr	request_fr_1	1423675559474	1423675559474	1423675559474	1423675622602	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-870	REQUEST	Page fr	request_fr_1	1423675559482	1423675559482	1423675559482	1423675622603	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-848	REQUEST	Page fr	request_fr_1	1423675559467	1423675559467	1423675559467	1423675622604	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-816	REQUEST	Page fr	request_fr_1	1423675559443	1423675559443	1423675559443	1423675622605	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-841	REQUEST	Page fr	request_fr_1	1423675559461	1423675559461	1423675559461	1423675622607	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-852	REQUEST	Page fr	request_fr_1	1423675559469	1423675559469	1423675559469	1423675622606	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-821	REQUEST	Page fr	request_fr_1	1423675559447	1423675559447	1423675559447	1423675622607	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-876	REQUEST	Page fr	request_fr_1	1423675559486	1423675559486	1423675559486	1423675622608	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-859	REQUEST	Page fr	request_fr_1	1423675559474	1423675559474	1423675559474	1423675622608	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
